"Data";"Minimo";"Maximo";"Mediana"
2005-02-19;75,32;92;83
2005-02-19;55,09;74,1;63,25
2005-02-19;10,6;30;19,25
2005-02-20;75,32;92;83
2005-02-20;55,09;74,1;63,25
2005-02-20;10,6;30;19,25
2005-02-25;75,32;92;83
2005-02-25;55,09;74,1;63,25
2005-02-25;10,6;30;19,25
2005-02-26;75,32;92;83
2005-02-26;55,09;74,1;63,25
2005-02-26;10,6;30;19,25
2005-02-27;75,32;92;83,8
2005-02-27;55,09;74,1;63,3
2005-02-27;10,6;30;19,3
2005-03-01;76;92;83,4
2005-03-01;57;74,1;63,25
2005-03-01;10,6;30;19,4
2005-03-02;76;92;84,1
2005-03-02;57;74,1;63,65
2005-03-02;10,6;30;19,4
2005-03-03;76;92;84
2005-03-03;57;74,1;63,3
2005-03-03;10,6;30;19,5
2005-03-04;76;92;84
2005-03-04;57;74,1;63,25
2005-03-04;10,6;30;19,69
2005-03-05;76;92;84,7
2005-03-05;55,66;74,1;63,2
2005-03-05;10,6;30;20,6
2005-03-08;76;92;84,45
2005-03-08;55,66;74,1;63,1
2005-03-08;10,6;30;20,8
2005-03-09;76;92;84,45
2005-03-09;55,66;74,1;63
2005-03-09;10,6;30;20,8
2005-03-10;76;92;84,7
2005-03-10;55,66;74,1;63
2005-03-10;10,6;30;20,6
2005-03-11;76;92;85
2005-03-11;55,66;74,1;63,1
2005-03-11;12,7;30;20,8
2005-03-12;76;92;85
2005-03-12;55,66;74,1;63
2005-03-12;12,7;30;21
2005-03-15;77,4;92;85
2005-03-15;55,66;74,1;63,1
2005-03-15;12,7;30;20,8
2005-03-16;77,4;92;85
2005-03-16;55,66;74,1;63,1
2005-03-16;12,7;30;20,8
2005-03-17;77,4;92;85
2005-03-17;55,66;74,1;63,1
2005-03-17;12,7;30;21
2005-03-18;76;92;85
2005-03-18;55,66;74,1;63
2005-03-18;12,7;30;21
2005-03-19;76;92;85
2005-03-19;55,66;74,1;63
2005-03-19;12,7;30;21
2005-03-22;76;92;85
2005-03-22;55,66;74,1;63
2005-03-22;13,1;30;21
2005-03-23;76;92;85
2005-03-23;55,66;74,1;63
2005-03-23;13,1;30;21
2005-03-24;76;92;85
2005-03-24;55,66;74,1;63
2005-03-24;13,1;30;21
2005-03-25;76;92;85
2005-03-25;55,66;74,1;63
2005-03-25;13,1;30;21
2005-03-26;76;92;85
2005-03-26;55,66;74,1;63
2005-03-26;13,1;30;21
2005-03-29;76;92;85
2005-03-29;55,66;74,1;63
2005-03-29;13,1;30;21
2005-03-30;76;92;85
2005-03-30;55,66;74,1;63
2005-03-30;13,1;30;21
2005-03-31;76;92;85
2005-03-31;55,66;74,1;63
2005-03-31;13,1;30;21
2005-04-01;78,1;92;85
2005-04-01;55,66;74,1;63
2005-04-01;13,1;30;21
2005-04-02;78,1;92;85
2005-04-02;55,66;74,1;63
2005-04-02;13,1;30;21,1
2005-04-05;78,1;94;85
2005-04-05;55,66;74,1;63
2005-04-05;13,1;35;22
2005-04-06;78,1;94;85
2005-04-06;55,66;74,1;63
2005-04-06;13,1;35;22
2005-04-07;78,1;94;85,25
2005-04-07;55,66;74,1;63
2005-04-07;13,1;35;21,55
2005-04-08;78,1;94;85,75
2005-04-08;55,66;74,1;63
2005-04-08;13,1;35;22
2005-04-12;78,1;94;85,75
2005-04-12;55,66;74,1;63
2005-04-12;13,1;35;22
2005-04-13;78,1;94;85,75
2005-04-13;55,66;74,1;63
2005-04-13;13,1;35;22
2005-04-14;78,1;94;85,75
2005-04-14;55,66;74,1;63
2005-04-14;13,1;35;22
2005-04-15;78,1;94;85,6
2005-04-15;55,66;74,1;63
2005-04-15;13,1;35;22
2005-04-16;78,1;94;85,6
2005-04-16;55,66;74,1;63
2005-04-16;13,1;35;22
2005-04-19;78,1;94;85,9
2005-04-19;55,66;74,1;63
2005-04-19;13,1;35;22
2005-04-20;78,1;94;85,9
2005-04-20;55,66;74,1;63
2005-04-20;13,1;35;22
2005-04-22;78,1;94;85,9
2005-04-22;55,66;74,1;63
2005-04-22;13,1;35;21,75
2005-04-23;78,1;94;85,9
2005-04-23;55,66;74,1;63
2005-04-23;13,1;35;21,75
2005-04-26;78,1;94;85,9
2005-04-26;55,66;74,1;63
2005-04-26;13,1;35;22
2005-04-27;78,1;94;85,9
2005-04-27;55,66;74,1;63
2005-04-27;13,1;35;22
2005-04-28;78,1;94;85,9
2005-04-28;55,66;74,1;63
2005-04-28;13,1;35;22
2005-04-29;78,1;94;85,9
2005-04-29;55,66;74,1;63
2005-04-29;13,1;35;22
2005-04-30;78,1;94;85,9
2005-04-30;55,16;71,2;63
2005-04-30;15;35;22
2005-05-03;78,1;94;85,9
2005-05-03;55,16;71,2;63
2005-05-03;15;35;22
2005-05-04;78,1;94;85,9
2005-05-04;55,16;71,2;63
2005-05-04;15;35;22
2005-05-05;78,1;94;85,9
2005-05-05;55,16;71,2;63
2005-05-05;15;35;22
2005-05-06;78,1;92,3;85,9
2005-05-06;55,16;71,2;63,03
2005-05-06;15;30;22
2005-05-07;78,1;94;85,9
2005-05-07;55,16;71,2;63
2005-05-07;15;35;22
2005-05-10;78,1;94;85,95
2005-05-10;55,16;71,2;63
2005-05-10;15;35;22
2005-05-11;78,1;94;85,95
2005-05-11;55,16;71,2;63
2005-05-11;15;35;22
2005-05-12;78,1;94;86
2005-05-12;55,16;71,2;63
2005-05-12;15;35;22
2005-05-13;78,1;94;86
2005-05-13;55,16;71,2;63
2005-05-13;15;35;22
2005-05-14;78,1;94;86
2005-05-14;54,73;71,2;63,15
2005-05-14;15;35;22,5
2005-05-17;78,1;94;86,43
2005-05-17;54,73;70,3;64,85
2005-05-17;15;35;23
2005-05-18;78,1;94;86,43
2005-05-18;54,73;70,3;64,85
2005-05-18;15;35;23
2005-05-19;78,1;94;86,45
2005-05-19;54,73;71;65
2005-05-19;15;35;23
2005-05-20;78,1;94;86,43
2005-05-20;54,73;71;65
2005-05-20;17,5;35;23
2005-05-21;78,1;94;86,4
2005-05-21;54,73;71;65
2005-05-21;17,5;35;23
2005-05-24;78,1;94;86,4
2005-05-24;54,73;71;64,7
2005-05-24;17,5;35;23
2005-05-25;78,1;94;86,4
2005-05-25;54,73;71;63,35
2005-05-25;17,5;35;23
2005-05-26;76;94;86,2
2005-05-26;54,73;71;63,32
2005-05-26;17,5;35;23
2005-05-27;76;94;86,2
2005-05-27;54,73;71;63,57
2005-05-27;17,5;35;23
2005-05-28;76;94;86,2
2005-05-28;54,73;71;63,57
2005-05-28;17,5;35;23
2005-05-31;76;94;86
2005-05-31;54,73;71;63,8
2005-05-31;17,5;35;23
2005-06-01;76;94;86
2005-06-01;54,73;71;63,8
2005-06-01;17,5;35;23
2005-06-02;76;94;86,4
2005-06-02;54,73;71;65
2005-06-02;17,5;35;23
2005-06-03;76;94,5;86,4
2005-06-03;54,73;71;63,8
2005-06-03;17,5;35;23
2005-06-04;76;94,5;86,2
2005-06-04;54,73;71;63,76
2005-06-04;17,5;35;23
2005-06-07;76;95,2;86,7
2005-06-07;54,73;71;63,76
2005-06-07;17,5;39,56;23
2005-06-08;76;95,2;86,7
2005-06-08;54,73;71;63,76
2005-06-08;17,5;39,56;23
2005-06-09;76;95,2;87
2005-06-09;54,73;71;63,8
2005-06-09;17,5;39,56;23
2005-06-11;76;96;87
2005-06-11;54,73;71;63,8
2005-06-11;17,5;39,56;23
2005-06-14;76;97;87
2005-06-14;54,73;71;63,9
2005-06-14;17,5;39,56;23
2005-06-15;76;97;87
2005-06-15;54,73;70;63,8
2005-06-15;17,5;39,56;23
2005-06-16;76;97;87
2005-06-16;54,73;70;63,8
2005-06-16;17,5;39,56;23
2005-06-17;76;97;87
2005-06-17;54,73;70;64
2005-06-17;17,5;39,56;23
2005-06-18;76;97;87
2005-06-18;54,73;70;64
2005-06-18;17,5;39,56;23
2005-06-21;76;101,41;87
2005-06-21;54,73;70;64
2005-06-21;12,7;40;23
2005-06-22;76;101,41;87,6
2005-06-22;54,73;70;64
2005-06-22;12,7;40;23
2005-06-23;76;101,41;87,9
2005-06-23;54,73;70;64,8
2005-06-23;12,7;40;23
2005-06-24;76;101,41;87,9
2005-06-24;54,73;70;64,8
2005-06-24;12,7;40;23
2005-06-25;76;101,41;88
2005-06-25;54,73;70;64,4
2005-06-25;15,5;40;23,6
2005-06-28;76;101,41;88
2005-06-28;54,73;70;64,4
2005-06-28;15,5;40;23,6
2005-06-29;76;101,41;87,95
2005-06-29;54,73;70;64,5
2005-06-29;15,5;40;23,15
2005-06-30;76;101,41;87,95
2005-06-30;54,73;70;64,5
2005-06-30;15,5;40;23,15
2005-07-01;76;101,41;87,95
2005-07-01;54,73;70;64,1
2005-07-01;15,5;40;23,6
2005-07-02;76;101,41;88
2005-07-02;54,73;74;64,9
2005-07-02;15,5;37;23,95
2005-07-05;76;101,41;88,55
2005-07-05;57;74;64,9
2005-07-05;15,5;37;24
2005-07-06;76;101,41;88,55
2005-07-06;57;74;65
2005-07-06;15,5;37;24
2005-07-07;76;101,41;89,3
2005-07-07;57;74;65
2005-07-07;15,5;37;24,55
2005-07-08;76;101,41;89,3
2005-07-08;57;74;65
2005-07-08;15,5;37;24,55
2005-07-09;80;101,41;89,5
2005-07-09;57;74;65
2005-07-09;19,7;37;24,55
2005-07-12;80;101,41;89,61
2005-07-12;57;74;65
2005-07-12;19,7;37;25
2005-07-13;80;101,41;90
2005-07-13;57;74;65
2005-07-13;19,7;37;25
2005-07-14;80;101,41;90
2005-07-14;57;74,46;65
2005-07-14;19,7;37;25
2005-07-15;80;101,8;90,15
2005-07-15;57;74,46;65,03
2005-07-15;19,7;37;25
2005-07-16;80;103;90,6
2005-07-16;57;74,46;65,13
2005-07-16;19,7;37;25
2005-07-19;80;103;91,15
2005-07-19;57;74,46;65,6
2005-07-19;20;37;25
2005-07-20;80;103;91,15
2005-07-20;57;74,46;65,6
2005-07-20;20;37;25
2005-07-21;80;103;91,3
2005-07-21;57;74,46;66
2005-07-21;20;37;25
2005-07-22;80;103;91,3
2005-07-22;57;74,46;66
2005-07-22;20;37;25
2005-07-23;80;103;91,3
2005-07-23;57;74,46;66
2005-07-23;20;37;25,1
2005-07-26;80;103;91,52
2005-07-26;57;74,46;66
2005-07-26;20;37;25,1
2005-07-27;80;103;91,52
2005-07-27;57;74,46;66
2005-07-27;20;37;25,1
2005-07-28;80;103;91,52
2005-07-28;58;74,46;66
2005-07-28;20;37;25,1
2005-07-29;80;103,8;91,52
2005-07-29;58;74,46;66
2005-07-29;20;37;25,1
2005-07-30;80;103,8;91,95
2005-07-30;58;74,46;66,25
2005-07-30;20,5;37;25,35
2005-08-02;80;103,8;92
2005-08-02;58;74,46;66
2005-08-02;20,5;37;25,1
2005-08-03;80;103,8;92
2005-08-03;58;74,46;66,5
2005-08-03;20,5;37;25,2
2005-08-04;80;103,8;92
2005-08-04;58;74,46;66,5
2005-08-04;20,5;37;25,2
2005-08-05;85;103,4;92
2005-08-05;58;74,46;67
2005-08-05;21,65;37;25,1
2005-08-06;85;103,4;92,1
2005-08-06;58;75;67
2005-08-06;21,65;37;25,1
2005-08-09;85;103,4;92,75
2005-08-09;58;75;67,15
2005-08-09;21,65;37;25,2
2005-08-10;85;103,4;93,15
2005-08-10;58,5;75;67,15
2005-08-10;21,65;37;25,2
2005-08-11;85;103,4;93,15
2005-08-11;58,5;75;67,15
2005-08-11;21,65;37;25,1
2005-08-12;85;103,4;93,4
2005-08-12;58,5;75;67,2
2005-08-12;21,65;37;25,15
2005-08-13;85;103,4;93,52
2005-08-13;58,5;75;67,6
2005-08-13;21,65;37;25,3
2005-08-16;85;103,4;93,4
2005-08-16;58,5;75;67,2
2005-08-16;21,65;37;25,15
2005-08-17;85;106;93,64
2005-08-17;58,5;75,6;67,2
2005-08-17;21,65;37;25,6
2005-08-18;85;106;93,52
2005-08-18;58,5;75,6;67,15
2005-08-18;21,65;37;25,9
2005-08-19;85;106;93,52
2005-08-19;58,5;75,6;67,15
2005-08-19;21,65;37;25,9
2005-08-20;85;106;94,05
2005-08-20;58,5;77;67,15
2005-08-20;21,65;37;26
2005-08-23;85;106;94,05
2005-08-23;58,5;77;67,15
2005-08-23;21,65;37;26
2005-08-24;85;106;94
2005-08-24;58,5;77;67,1
2005-08-24;21,65;37;25,95
2005-08-25;85;106;94
2005-08-25;58,5;77;67,1
2005-08-25;21,65;37;25,95
2005-08-26;85;106;94
2005-08-26;58,5;77;67,2
2005-08-26;21,65;37;26
2005-08-27;85;106;94
2005-08-27;58,5;77;67,2
2005-08-27;21,65;37;26
2005-08-30;85;106;94,35
2005-08-30;58,5;77;67,6
2005-08-30;21,65;37;26
2005-08-31;85;106;94
2005-08-31;58,5;77;67,2
2005-08-31;21,65;37;26
2005-09-01;85;106;94,5
2005-09-01;58,5;77;68
2005-09-01;21,65;37;26
2005-09-02;85;106;94,5
2005-09-02;58,5;77;68
2005-09-02;21,65;37;26
2005-09-03;86,56;108;95,15
2005-09-03;58,5;78;68,5
2005-09-03;24;37;26
2005-09-06;86,56;108;95,4
2005-09-06;58,5;78;68,5
2005-09-06;24;37;26,43
2005-09-08;86,56;108;95,4
2005-09-08;58,5;78;68,5
2005-09-08;24;37;26,43
2005-09-09;86,56;108;95,8
2005-09-09;58,5;78;69
2005-09-09;24;37;26,1
2005-09-10;86,56;108;96
2005-09-10;61;78;69,4
2005-09-10;24;37;26,1
2005-09-13;86,56;108;96,25
2005-09-13;61;78;69,95
2005-09-13;23,2;37;26,2
2005-09-14;86,56;108;96,25
2005-09-14;61;78;69,95
2005-09-14;23,2;37;26,2
2005-09-15;86,56;108;96,25
2005-09-15;61;78;69,95
2005-09-15;23,2;37;26,2
2005-09-16;86,56;108;96,25
2005-09-16;61;78;69,95
2005-09-16;23,2;37;26,2
2005-09-17;86,56;108;96,2
2005-09-17;61;78;69,9
2005-09-17;23,2;37;26,2
2005-09-20;86,56;108;96,2
2005-09-20;58,5;78;69,9
2005-09-20;23,2;37;26,9
2005-09-21;86,56;108;96,2
2005-09-21;58,5;78;69,9
2005-09-21;23,2;37;27
2005-09-22;86,56;108;96,46
2005-09-22;58,5;78;69,95
2005-09-22;23,2;37;26,95
2005-09-23;86,56;108;96,46
2005-09-23;58,5;78;70
2005-09-23;23,2;37;26,78
2005-09-24;89,1;108;96,72
2005-09-24;61;78;70
2005-09-24;23,2;37;27
2005-09-27;89,1;108;96,72
2005-09-27;61;78;70
2005-09-27;23,2;37;27
2005-09-28;89,1;108;96,9
2005-09-28;61;78;70,16
2005-09-28;23,2;37;27
2005-09-29;89,1;108;96,9
2005-09-29;61;78;70,16
2005-09-29;23,2;37;27
2005-09-30;89,1;108;96,9
2005-09-30;61;78;70,16
2005-09-30;23,2;37;27
2005-10-01;89,1;108;97,5
2005-10-01;61;78;70,5
2005-10-01;23,2;37;27
2005-10-04;89,1;108;97,84
2005-10-04;61;78;70,5
2005-10-04;23,2;37;27
2005-10-05;89,1;108;97,84
2005-10-05;61;78;70,5
2005-10-05;23,2;37;27
2005-10-06;89,1;108;97,84
2005-10-06;61;78;70,5
2005-10-06;23,2;37;27,08
2005-10-07;89,1;108,17;97,84
2005-10-07;61;78;70,5
2005-10-07;23,2;40;27,08
2005-10-08;89,1;108,17;97,84
2005-10-08;61;78,67;70,5
2005-10-08;23,2;40;27,08
2005-10-11;89,1;108,17;97,92
2005-10-11;61;78,67;70,6
2005-10-11;23,2;40;27,04
2005-10-13;89,1;108,17;97,92
2005-10-13;61;78,67;70,6
2005-10-13;23,2;40;27,04
2005-10-14;89,1;108,17;97,84
2005-10-14;61;78,67;70,16
2005-10-14;24;40;27,08
2005-10-15;89,1;108,17;97,84
2005-10-15;61;78,67;70,16
2005-10-15;24;40;27,08
2005-10-18;89,1;108,17;97,92
2005-10-18;61;78,67;70,33
2005-10-18;24;40;27,19
2005-10-19;89,1;108,17;97,92
2005-10-19;61;78,67;70,33
2005-10-19;24;40;27,19
2005-10-20;89,1;108,17;97,42
2005-10-20;61;78,67;70,33
2005-10-20;24;40;27,04
2005-10-21;89,1;108,17;97,92
2005-10-21;61;78,67;70,33
2005-10-21;24;40;27,04
2005-10-22;89,1;108,17;98
2005-10-22;61;78,67;70,7
2005-10-22;24;40;27
2005-10-25;89,1;108;98
2005-10-25;62;78,67;71
2005-10-25;24;35,8;27
2005-10-26;89,1;108;98
2005-10-26;64;78,67;71
2005-10-26;24;35,8;27
2005-10-27;89,1;108;98
2005-10-27;64;79,1;71
2005-10-27;24;35,8;27,08
2005-10-28;89,1;108;98
2005-10-28;62;79,1;70,7
2005-10-28;24;35,8;27
2005-10-29;89,1;108;98
2005-10-29;62;79,1;71
2005-10-29;24;35,8;27
2005-11-03;90;108;98
2005-11-03;62;79,1;71
2005-11-03;24;35,8;27
2005-11-04;90;108;98,11
2005-11-04;62;79,1;71,15
2005-11-04;24;35,8;27
2005-11-05;90;108;98,11
2005-11-05;62;79,1;71,15
2005-11-05;24;35,8;27,3
2005-11-08;90;108;98,16
2005-11-08;62;79,1;71,46
2005-11-08;24;35,8;27,31
2005-11-09;90;108;98,17
2005-11-09;62;79,1;71,53
2005-11-09;24;35,8;27,31
2005-11-10;90;108;98,16
2005-11-10;62;79,1;71,37
2005-11-10;24;35,8;27,31
2005-11-11;90;108;98,15
2005-11-11;62;79,1;71,22
2005-11-11;24;35,8;27,3
2005-11-12;90;108;98,13
2005-11-12;62;79,1;71,62
2005-11-12;24;33,9;27,15
2005-11-16;90;108;98,15
2005-11-16;62;79,1;71,53
2005-11-16;24;33,9;27,31
2005-11-17;90;108;98,13
2005-11-17;62;79,1;71,37
2005-11-17;24;33,9;27,31
2005-11-18;90;108;98,13
2005-11-18;62;79,1;71,37
2005-11-18;24;31,8;27,31
2005-11-19;90;108;98,13
2005-11-19;62;79,1;71,11
2005-11-19;24;31,8;27,3
2005-11-22;90;108;98,13
2005-11-22;62;79,1;71,11
2005-11-22;24;31,8;27,3
2005-11-23;90;108;98,13
2005-11-23;62;79,1;71,11
2005-11-23;24;31,8;27,3
2005-11-24;90;108;98,13
2005-11-24;62;79,1;71,11
2005-11-24;24;31,8;27,3
2005-11-25;90;108;98,11
2005-11-25;62;79,1;71
2005-11-25;24;31,57;27,15
2005-11-26;90;108;98,15
2005-11-26;62;79,1;71
2005-11-26;24;31,57;27,15
2005-11-29;90;108;98,34
2005-11-29;64;79,1;71,36
2005-11-29;24;31,57;27
2005-11-30;90;108;98,34
2005-11-30;64;79,1;71,11
2005-11-30;24;31,57;27,3
2005-12-01;90;108;98,5
2005-12-01;64;79,1;71,22
2005-12-01;24;31,57;27,3
2005-12-02;90;108;98,5
2005-12-02;64;79,1;71,22
2005-12-02;24;31,57;27
2005-12-03;90;108;99
2005-12-03;64;79,1;71,9
2005-12-03;24;31,57;27
2005-12-06;90;108;98,75
2005-12-06;64;79,1;72,41
2005-12-06;24;31,57;27
2005-12-07;90;108;98,75
2005-12-07;64;79,1;72,56
2005-12-07;24;31,4;27
2005-12-08;90;108;98,75
2005-12-08;64;79,1;72,56
2005-12-08;24;31,4;27
2005-12-09;90;108;98,75
2005-12-09;64;79,1;72,6
2005-12-09;24;31,4;27
2005-12-10;90;108;99
2005-12-10;64;82;72,6
2005-12-10;21;31,4;27
2005-12-13;91;108;99,5
2005-12-13;64;82;72,6
2005-12-13;21;31,7;27
2005-12-14;91;108;99,5
2005-12-14;64;82;72,6
2005-12-14;21;31,7;27
2005-12-15;91;108;99,5
2005-12-15;64;82;72,6
2005-12-15;21;31,7;27
2005-12-16;91;108;99,5
2005-12-16;64;82;72,6
2005-12-16;21;31,7;27
2005-12-17;91;108;100
2005-12-17;64;82;72,6
2005-12-17;21;32,8;27
2005-12-20;92;106,8;100
2005-12-20;64,7;82;72,6
2005-12-20;21;32,8;27
2005-12-21;92;106,8;100
2005-12-21;64,7;82;72,9
2005-12-21;20;32,8;27
2005-12-22;92;106,8;100
2005-12-22;64,7;82;72,9
2005-12-22;20;32,8;27
2005-12-23;92;106,8;100
2005-12-23;64,7;82;73
2005-12-23;20;31;26,6
2005-12-27;93;106,8;100
2005-12-27;68;82;73
2005-12-27;20;31;26,5
2005-12-28;93;106,8;100
2005-12-28;68;82;72,9
2005-12-28;20;31;26,5
2005-12-29;93;106,8;100
2005-12-29;68;82;72,9
2005-12-29;20;31;26,5
2005-12-30;93;109;100
2005-12-30;68;82;73
2005-12-30;20;31;26,39
2006-01-03;97,5;125;105,39
2006-01-03;69,9;100;82,45
2006-01-03;17;33,9;23,55
2006-01-04;97,5;125;105,39
2006-01-04;69,9;100;82,45
2006-01-04;17;33,9;23,55
2006-01-05;97,5;125;105,39
2006-01-05;69,9;100;82,45
2006-01-05;17;33,9;23,55
2006-01-06;97,5;125;105,38
2006-01-06;69,9;100;82,5
2006-01-06;17;33,9;23,5
2006-01-07;97,5;125;105,63
2006-01-07;69,9;100;82,69
2006-01-07;17;33,9;23,55
2006-01-10;97,5;125;105,98
2006-01-10;69,9;100;82,69
2006-01-10;17;33,9;23,79
2006-01-11;97,5;125;105,7
2006-01-11;69,9;100;82,5
2006-01-11;17;33,9;23,99
2006-01-12;97,5;125;105,7
2006-01-12;69,9;100;82,5
2006-01-12;17;33,9;23,99
2006-01-13;97,5;125;105,7
2006-01-13;69,9;100;82,5
2006-01-13;17;33,9;23,6
2006-01-14;97,5;125;105,7
2006-01-14;69,9;100;82,3
2006-01-14;17;33,9;23,6
2006-01-17;97,5;125;105,35
2006-01-17;69,9;100;82,15
2006-01-17;17;33,9;23,55
2006-01-18;97,5;125;105
2006-01-18;69,9;96;82
2006-01-18;17;33,9;23,6
2006-01-19;97,5;125;105
2006-01-19;69,9;96;82
2006-01-19;17;33,9;23,6
2006-01-20;97,5;125;105,35
2006-01-20;69,9;96;82,15
2006-01-20;17;33,9;23,55
2006-01-21;97,5;125;105,52
2006-01-21;69,9;96;82,4
2006-01-21;17;33,9;23,55
2006-01-24;97,5;125;105,7
2006-01-24;69,9;96;82,5
2006-01-24;17;33,9;23,6
2006-01-25;97,5;125;105,7
2006-01-25;69,9;96;82,5
2006-01-25;17;33,9;23,6
2006-01-26;97,5;125;105,7
2006-01-26;69,9;96;82,5
2006-01-26;17;33,9;23,6
2006-01-27;97,5;125;105,7
2006-01-27;69,9;96;82,5
2006-01-27;17;33,9;23,99
2006-01-28;97,5;125;105,9
2006-01-28;69,9;96;82,88
2006-01-28;17;33,9;24
2006-01-31;97,5;121,5;106,53
2006-01-31;69,9;96;83,44
2006-01-31;17;33,9;24,18
2006-02-01;97,5;121,5;106,53
2006-02-01;69,9;101,96;83,44
2006-02-01;14,73;33,9;24,18
2006-02-02;97,5;121,7;106,53
2006-02-02;69,9;101,96;83,44
2006-02-02;14,73;33,9;24,18
2006-02-03;97,5;121,7;106,53
2006-02-03;69,9;101,96;83,44
2006-02-03;14,73;33,9;24,18
2006-02-04;97,5;121,7;106,53
2006-02-04;69,9;101,96;83,44
2006-02-04;14,73;33,9;24,18
2006-02-09;97,5;121,7;106,53
2006-02-09;69,9;101,96;84,15
2006-02-09;14,73;30;24,18
2006-02-10;97,5;122,6;106,53
2006-02-10;69,9;101,96;84,15
2006-02-10;14,73;30;24,18
2006-02-11;97,5;122,6;106,83
2006-02-11;69,9;101,96;84,15
2006-02-11;14,73;30;24,18
2006-02-14;97,5;122,6;106,9
2006-02-14;69,9;101,96;84,35
2006-02-14;14,73;30;24,63
2006-02-15;97,5;122,6;106,9
2006-02-15;69,9;101,96;84,35
2006-02-15;14,73;30;24,63
2006-02-16;97,5;122,6;106,87
2006-02-16;69,9;101,96;84,3
2006-02-16;14,73;30;24,37
2006-02-17;97,5;122,6;106,87
2006-02-17;69,9;101,96;84,3
2006-02-17;14,73;30;24,37
2006-02-18;97,5;122,6;106,87
2006-02-18;69,9;101,96;84,3
2006-02-18;14,73;30;25
2006-02-21;97,5;122,6;106,83
2006-02-21;69,9;101,96;84,3
2006-02-21;14,3;30;24
2006-02-22;97,5;122,6;106,87
2006-02-22;69,9;101,96;84,3
2006-02-22;14,3;30;24
2006-02-23;97,5;122,6;106,87
2006-02-23;69,9;101,96;84,3
2006-02-23;14,3;30;24
2006-02-24;97,5;122,6;106,93
2006-02-24;69,9;101,96;84,3
2006-02-24;14,3;29,8;24
2006-02-25;97,5;122,6;106,93
2006-02-25;69,9;101,96;84,3
2006-02-25;14,3;29,8;24
2006-02-28;97,5;122,6;108
2006-02-28;69,9;101,96;84,35
2006-02-28;14,3;30;25
2006-03-01;97,5;122,6;108
2006-03-01;69,9;101,96;84,3
2006-03-01;14,3;30;25
2006-03-02;97,5;122,6;108
2006-03-02;69,9;101,96;84,35
2006-03-02;14,3;30;24,95
2006-03-03;97,5;122,6;108
2006-03-03;69,9;101,96;84,3
2006-03-03;14,3;30;25
2006-03-04;97,5;130;108
2006-03-04;69,9;101,96;84,3
2006-03-04;14,3;32;25
2006-03-07;97,5;130;108
2006-03-07;69,9;101,96;84,4
2006-03-07;14,3;32;25
2006-03-08;97,5;130;108,05
2006-03-08;69,9;101,96;84,45
2006-03-08;14,3;32;25
2006-03-09;97,5;130;108,05
2006-03-09;69,9;101,96;84,45
2006-03-09;14,3;32;25
2006-03-10;97,5;130;108,05
2006-03-10;69,9;101,96;84,45
2006-03-10;14,3;32;25
2006-03-11;97,5;130;108,05
2006-03-11;69,9;101,96;84,45
2006-03-11;14,3;32;25
2006-03-14;97,5;130;108,9
2006-03-14;69,9;101,96;84,45
2006-03-14;14,3;32;25
2006-03-15;97,5;130;108,9
2006-03-15;69,9;101,96;84,45
2006-03-15;14,3;32;25
2006-03-16;97,5;130;108,9
2006-03-16;69,9;101,96;84,45
2006-03-16;14,3;32;25
2006-03-17;97,5;130;108,9
2006-03-17;69,9;101,96;84,45
2006-03-17;14,3;32;25
2006-03-18;97,5;130;108,9
2006-03-18;69,9;101,96;84,45
2006-03-18;14,3;32;25
2006-03-21;97,5;130;108,9
2006-03-21;69,9;101,96;84,45
2006-03-21;14,3;32;25
2006-03-22;97,5;130;109,4
2006-03-22;69,9;101,96;84,4
2006-03-22;14,3;32;25,02
2006-03-23;97,5;130;109,6
2006-03-23;69,9;101,96;84,45
2006-03-23;14,3;32;25,06
2006-03-24;97,5;130;109,6
2006-03-24;69,9;101,96;84,45
2006-03-24;14,3;32;25,15
2006-03-28;97,5;130;109,5
2006-03-28;69,9;101,96;84,45
2006-03-28;14,3;32;25,15
2006-03-29;97,5;130;109,8
2006-03-29;69,9;101,96;84,45
2006-03-29;14,3;32;25,59
2006-03-30;97,5;130;109,8
2006-03-30;69,9;101,96;84,45
2006-03-30;14,3;32;25,59
2006-03-31;97,5;130;110
2006-03-31;69,9;101,96;84,5
2006-03-31;14,3;32,7;25,2
2006-04-01;97,5;130;110
2006-04-01;69,9;101,96;84,5
2006-04-01;14,3;32,7;26
2006-04-04;97,5;125,5;110,2
2006-04-04;69,9;101,96;84,5
2006-04-04;14,3;34;26
2006-04-05;97,5;125,5;110,2
2006-04-05;69,9;101,96;84,5
2006-04-05;14,3;34;26
2006-04-06;97,5;126,3;110,2
2006-04-06;69,9;101,96;84,5
2006-04-06;14,3;35,8;26
2006-04-07;97,5;126,3;110,94
2006-04-07;69,9;101,96;85,15
2006-04-07;14,3;35,8;26,22
2006-04-08;97,5;126,3;110,94
2006-04-08;69,9;101,96;84,75
2006-04-08;14,3;35,8;26,75
2006-04-11;97,5;126,3;111,5
2006-04-11;69,9;101,96;85,13
2006-04-11;14,3;35,8;27,14
2006-04-12;97,5;126,3;111,5
2006-04-12;69,9;101,96;85,13
2006-04-12;14,3;35,8;27,14
2006-04-13;97,5;126,3;111
2006-04-13;69,9;101,96;84,4
2006-04-13;14,3;35,8;27
2006-04-14;97,5;126,3;111
2006-04-14;69,9;96;84,4
